awc_code,awc_name,lat,lon,awc_alpha_code,dist_code
" ""29572030520""",Marutinagar 1 (Bangalore North)," ""13.106176"""," ""77.60543"""," ""G""","""572"""
" ""29572030521""",Marutinagar 2 (Bangalore North)," ""13.109076"""," ""77.60678"""," ""G""","""572"""
" ""29572030601""",Kodigehallipalya (Bangalore North)," ""13.066269"""," ""77.56707"""," ""G""","""572"""
" ""29572030602""",Kodigehalli 1 (Bangalore North)," ""13.060454"""," ""77.574776"""," ""G""","""572"""
" ""29572030603""",Kodigehalli 2 (Bangalore North)," ""13.059133"""," ""77.57437"""," ""G""","""572"""
" ""29572030604""",Maruthi Nagar (Bangalore North)," ""13.058367"""," ""77.58184"""," ""G""","""572"""
" ""29572030605""",Sanjeevininagara-1 (Bangalore North)," ""13.054583"""," ""77.59052"""," ""G""","""572"""
" ""29572030606""",Sanjeevininagara-2 (Bangalore North)," ""13.055155"""," ""77.59022"""," ""G""","""572"""
" ""29572030607""",Sanjeevininaga-3 (Bangalore North)," ""13.05469"""," ""77.59042"""," ""G""","""572"""
" ""29572030608""",Devinagara (Bangalore North)," ""13.049567"""," ""77.5702"""," ""G""","""572"""
" ""29572030609""",Bhadrappa Layout (Bangalore North)," ""13.049068"""," ""77.57249"""," ""G""","""572"""
" ""29572030610""",Balaji Layout (Bangalore North)," ""13.052504"""," ""77.577545"""," ""G""","""572"""
" ""29572030611""",Poornapura (Bangalore North)," ""13.04037"""," ""77.56011"""," ""G""","""572"""
" ""29572030612""",Muneshwara Nagara (Bangalore North)," ""13.039288"""," ""77.5457"""," ""G""","""572"""
" ""29572030613""",Akkiyappa Graden (Bangalore North)," ""13.03088"""," ""77.54925"""," ""G""","""572"""
" ""29572030614""",Matthikere (Bangalore North)," ""13.031999"""," ""77.56296"""," ""G""","""572"""
" ""29572030615""",Jayaram Calony (Bangalore North)," ""13.037138"""," ""77.55748"""," ""G""","""572"""
" ""29572030616""",Sanjeevappa Calony (Bangalore North)," ""13.040414"""," ""77.56139"""," ""G""","""572"""
" ""29572030617""",Ashwatha Nagar-1 (Bangalore North)," ""13.026708"""," ""77.580894"""," ""G""","""572"""
" ""29572030618""",Nagashetty Halli (Bangalore North)," ""13.043881"""," ""77.570045"""," ""G""","""572"""
" ""29572030619""",Geddalahalli (Bangalore North)," ""13.027632"""," ""77.5775"""," ""G""","""572"""
" ""29572030620""",Bhoopasandra (Bangalore North)," ""13.042867"""," ""77.57979"""," ""G""","""572"""
" ""29572030621""",Hebbala (Bangalore North)," ""13.052549"""," ""77.5776"""," ""G""","""572"""
" ""29572030622""",Vishwanathanagenahalli (Bangalore North)," ""13.039719"""," ""77.604"""," ""G""","""572"""
" ""29572030623""",Manorayana Palya (Bangalore North)," ""13.029199"""," ""77.60187"""," ""G""","""572"""
" ""29572030624""",Kunti Grama (Bangalore North)," ""13.037719"""," ""77.59423"""," ""G""","""572"""
" ""29572030625""",Ashwatha Nagar-2 (Bangalore North)," ""13.031226"""," ""77.56298"""," ""G""","""572"""
" ""29572030701""",Nagavara-1 (Bangalore North)," ""13.037809"""," ""77.624214"""," ""G""","""572"""
" ""29572030702""",Nagavara-2 (Bangalore North)," ""13.041754"""," ""77.62451"""," ""G""","""572"""
" ""29572030703""",Nagavara-3 (Bangalore North)," ""13.027725"""," ""77.62088"""," ""G""","""572"""
" ""29572030704""",Byranakunte-1 (Bangalore North)," ""13.034741"""," ""77.62032"""," ""G""","""572"""
" ""29572030705""",Byranakunte-2 (Bangalore North)," ""13.034819"""," ""77.62035"""," ""G""","""572"""
" ""29572030706""",Ummar Nagar (Bangalore North)," ""13.034475"""," ""77.62258"""," ""G""","""572"""
" ""29572030707""",Govidapura 1 (Bangalore North)," ""13.034349"""," ""77.61345"""," ""G""","""572"""
" ""29572030708""",Govidapura 2 (Bangalore North)," ""13.034318"""," ""77.61344"""," ""G""","""572"""
" ""29572030709""",Govidapura Shoe Factory (Bangalore North)," ""13.034636"""," ""77.61836"""," ""G""","""572"""
" ""29572030710""",Rashadanagar (Bangalore North)," ""13.032947"""," ""77.61756"""," ""G""","""572"""
" ""29572030711""",Basavalingappanagar (Bangalore North)," ""13.030042"""," ""77.61969"""," ""G""","""572"""
" ""29572030712""",Sissharathanagar (Bangalore North)," ""13.029373"""," ""77.617584"""," ""G""","""572"""
" ""29572030713""",Hennuru (Bangalore North)," ""13.036096"""," ""77.63167"""," ""G""","""572"""
" ""29572030714""",Hennuru Bande (Bangalore North)," ""13.036781"""," ""77.641556"""," ""G""","""572"""
" ""29572030715""",Kacharakanahalli (Bangalore North)," ""13.021028"""," ""77.62913"""," ""G""","""572"""
" ""29572030716""",Alhilalnagar (Bangalore North)," ""13.027725"""," ""77.6253"""," ""G""","""572"""
" ""29572030717""",Brindavanagar (Bangalore North)," ""13.024665"""," ""77.62411"""," ""G""","""572"""
" ""29572030718""",Subhash Layout (Bangalore North)," ""13.02079"""," ""77.62509"""," ""G""","""572"""
" ""29572030719""",Lingarajapura 1 (Bangalore North)," ""13.005936"""," ""77.63279"""," ""G""","""572"""
" ""29572030720""",Lingarajapura 2 (Bangalore North)," ""13.00544"""," ""77.63106"""," ""G""","""572"""
" ""29572030721""",Lingarajapura 3 (Bangalore North)," ""13.009055"""," ""77.626526"""," ""G""","""572"""
" ""29572030722""",Ramaswamipalya (Bangalore North)," ""13.007745"""," ""77.63716"""," ""G""","""572"""
" ""29572030723""",Kammanahalli (Bangalore North)," ""13.016597"""," ""77.63758"""," ""G""","""572"""
" ""29572030724""",Aravindanagar (Bangalore North)," ""13.009155"""," ""77.63277"""," ""G""","""572"""
" ""29572030725""",Subbayyanapura (Bangalore North)," ""13.0071535"""," ""77.64042"""," ""G""","""572"""
" ""29572030801""",Samadhana Nagara (Bangalore North)," ""13.02285"""," ""77.617584"""," ""G""","""572"""
" ""29572030802""",Bharathmata Layout (Bangalore North)," ""13.012005"""," ""77.61795"""," ""G""","""572"""
" ""29572030803""",Lidkar Qrts (Bangalore North)," ""13.024406"""," ""77.62182"""," ""G""","""572"""
" ""29572030804""",Sandyavan Nagara (Bangalore North)," ""13.016531"""," ""77.609406"""," ""G""","""572"""
" ""29572030805""",D.g.halli (Bangalore North)," ""13.0127535"""," ""77.60896"""," ""G""","""572"""
" ""29572030806""",Basavanagara (Bangalore North)," ""13.019872"""," ""77.61371"""," ""G""","""572"""
" ""29572030807""",Ashok Nagara (Bangalore North)," ""13.027672"""," ""77.617584"""," ""G""","""572"""
" ""29572030808""",Cholanayakana Halli-1 (Bangalore North)," ""13.035655"""," ""77.59717"""," ""G""","""572"""
" ""29572030809""",Cholanayakana Halli-2 (Bangalore North)," ""13.035655"""," ""77.59717"""," ""G""","""572"""
" ""29572030810""",Shakti Nagara (Bangalore North)," ""13.034516"""," ""77.592865"""," ""G""","""572"""
" ""29572030811""",Kaval Byrasandra (Bangalore North)," ""13.01997"""," ""77.60761"""," ""G""","""572"""
" ""29572030812""",Kaval Byrasandra-2 (Bangalore North)," ""13.015451"""," ""77.61845"""," ""G""","""572"""
" ""29572030813""",Kaval Byrasandra-3 (Bangalore North)," ""13.019357"""," ""77.609566"""," ""G""","""572"""
" ""29572030814""",Shampura (Bangalore North)," ""13.027417"""," ""77.61462"""," ""G""","""572"""
" ""29572030815""",Kaveri Nagara (Bangalore North)," ""13.034037"""," ""77.61083"""," ""G""","""572"""
" ""29572030816""",Kushal Nagara (Bangalore North)," ""13.021537"""," ""77.61654"""," ""G""","""572"""
" ""29572030817""",Chamundi Nagara (Bangalore North)," ""13.027964"""," ""77.59814"""," ""G""","""572"""
" ""29572030818""",Modi Garden (Bangalore North)," ""13.01515"""," ""77.60241"""," ""G""","""572"""
" ""29572030819""",Muneshwara Nagara (Bangalore North)," ""13.017937"""," ""77.61345"""," ""G""","""572"""
" ""29572030901""",Kodigehalli (Bangalore North)," ""12.97663"""," ""77.46358"""," ""G""","""572"""
" ""29572030902""",Kodigehalli Colony (Bangalore North)," ""12.979643"""," ""77.46542"""," ""G""","""572"""
" ""29572030903""",Kanahalli (Bangalore North)," ""12.966551"""," ""77.458984"""," ""G""","""572"""
" ""29572030904""",Segehalli (Bangalore North)," ""12.972825"""," ""77.44887"""," ""G""","""572"""
" ""29572030905""",Manganahalli (Bangalore North)," ""12.953923"""," ""77.469536"""," ""G""","""572"""
" ""29572030906""",Cikkagollarahatti (Bangalore North)," ""12.985875"""," ""77.46982"""," ""G""","""572"""
" ""29572030907""",Ashrayabadavani (Bangalore North)," ""12.978897"""," ""77.4728"""," ""G""","""572"""
" ""29572030908""",G.hosahalli (Bangalore North)," ""12.994677"""," ""77.47814"""," ""G""","""572"""
" ""29572030909""",Andrahalli (Bangalore North)," ""13.008999"""," ""77.48245"""," ""G""","""572"""
" ""29572030910""",Byadrahalli (Bangalore North)," ""12.984703"""," ""77.48112"""," ""G""","""572"""
" ""29572030911""",Anjananagar (Bangalore North)," ""12.986013"""," ""77.488884"""," ""G""","""572"""
" ""29572030912""",Gedadakonenahalli (Bangalore North)," ""12.974303"""," ""77.488174"""," ""G""","""572"""
" ""29572030913""",Muddinapalya (Bangalore North)," ""12.967524"""," ""77.49109"""," ""G""","""572"""
" ""29572030914""",Herohalli (Bangalore North)," ""12.990927"""," ""77.48902"""," ""G""","""572"""
" ""29572030915""",Basaveswaranagar (Bangalore North)," ""12.976992"""," ""77.4803"""," ""G""","""572"""
" ""29572030916""",Ullala Upanagara 1 (Bangalore North)," ""12.962463"""," ""77.47385"""," ""G""","""572"""
" ""29572030917""",Ullala Upanagara 2 (Bangalore North)," ""12.96517"""," ""77.473885"""," ""G""","""572"""
" ""29572030918""",Ullala Upanagara 3 (Bangalore North)," ""12.963058"""," ""77.473175"""," ""G""","""572"""
" ""29572030919""",Ambedkar Nagar (Bangalore North)," ""12.966322"""," ""77.47492"""," ""G""","""572"""
" ""29572030920""",Ullala Basti (Bangalore North)," ""12.950713"""," ""77.475"""," ""G""","""572"""
" ""29572030921""",Gollarapalya (Bangalore North)," ""12.984533"""," ""77.473305"""," ""G""","""572"""
" ""29572030922""",Mahadeshwaranagar (Bangalore North)," ""12.991165"""," ""77.49297"""," ""G""","""572"""
" ""29572030923""",Basappa Layout (Bangalore North)," ""12.959142"""," ""77.475006"""," ""G""","""572"""
" ""29572030924""",Ullala (Bangalore North)," ""12.955648"""," ""77.4802"""," ""G""","""572"""
" ""29572030925""",Ganesha Devasthana (Bangalore North)," ""12.960201"""," ""77.47481"""," ""G""","""572"""
" ""29572030926""",Kariyappa Badavane (Bangalore North)," ""12.961224"""," ""77.47726"""," ""G""","""572"""
" ""29572030927""",Maganahalli Cross (Bangalore North)," ""12.9543"""," ""77.48304"""," ""G""","""572"""
" ""29572031001""",Mallathahalli (Bangalore North)," ""12.959705"""," ""77.49932"""," ""G""","""572"""
" ""29572031002""",Kengunte (Bangalore North)," ""12.962788"""," ""77.504616"""," ""G""","""572"""
" ""29572031003""",Papareddypalya (Bangalore North)," ""12.97486"""," ""77.50832"""," ""G""","""572"""
" ""29572031004""",Kebbehalla (Bangalore North)," ""12.984965"""," ""77.505455"""," ""G""","""572"""
" ""29572031005""",Hanumantharayanapalya (Bangalore North)," ""12.989541"""," ""77.502426"""," ""G""","""572"""
" ""29572031006""",Channappa Layout (Bangalore North)," ""12.986109"""," ""77.50341"""," ""G""","""572"""
" ""29572031007""",Malagala-1 (Bangalore North)," ""12.972782"""," ""77.51558"""," ""G""","""572"""
" ""29572031008""",Malagala-2 (Bangalore North)," ""12.970622"""," ""77.51659"""," ""G""","""572"""
" ""29572031009""",Hegganahalli-1 (Bangalore North)," ""13.004178"""," ""77.50417"""," ""G""","""572"""
" ""29572031010""",Hegganahalli-2 (Bangalore North)," ""13.004284"""," ""77.504684"""," ""G""","""572"""
" ""29572031011""",Hegganahalli Cross (Bangalore North)," ""12.999153"""," ""77.49914"""," ""G""","""572"""
" ""29572031012""",Srigandhanagara (Bangalore North)," ""13.002214"""," ""77.51178"""," ""G""","""572"""
" ""29572031013""",Sanjeevininagara (Bangalore North)," ""13.00178"""," ""77.49767"""," ""G""","""572"""
" ""29572031014""",Maruthinagara-1 (Bangalore North)," ""12.961208"""," ""77.51992"""," ""G""","""572"""
" ""29572031015""",Gajanana Nagara (Bangalore North)," ""12.995966"""," ""77.50483"""," ""G""","""572"""
" ""29572031016""",Friends Colony (Bangalore North)," ""13.008115"""," ""77.50364"""," ""G""","""572"""
" ""29572031017""",Lakshman Nagara (Bangalore North)," ""12.998036"""," ""77.50284"""," ""G""","""572"""
" ""29572031018""",Madduramma Badavane (Bangalore North)," ""12.996447"""," ""77.506134"""," ""G""","""572"""
" ""29572031019""",Shusruthi Nagara (Bangalore North)," ""13.006893"""," ""77.50015"""," ""G""","""572"""
" ""29572031020""",Srinivas Nagara (Bangalore North)," ""12.993985"""," ""77.50807"""," ""G""","""572"""
" ""29572031021""",Hoysal Nagara-2 (Bangalore North)," ""12.992367"""," ""77.50391"""," ""G""","""572"""
" ""29572031022""",Kamakshi Palya (Bangalore North)," ""12.985256"""," ""77.5294"""," ""G""","""572"""
" ""29572031023""",Karekallu (Bangalore North)," ""12.990872"""," ""77.53257"""," ""G""","""572"""
" ""29572031024""",Sannakki Bayalu (Bangalore North)," ""12.9913025"""," ""77.524445"""," ""G""","""572"""
" ""29572031025""",Vrushabavathi Nagara (Bangalore North)," ""12.987088"""," ""77.52893"""," ""G""","""572"""
" ""29572031026""",Nagarbhavi (Bangalore North)," ""12.95751"""," ""77.51602"""," ""G""","""572"""
" ""29572031027""",Hoysal Nagara-1 (Bangalore North)," ""12.959824"""," ""77.51634"""," ""G""","""572"""
" ""29572031028""",Maruthinagara-2 (Bangalore North)," ""13.00736"""," ""77.50239"""," ""G""","""572"""
" ""29572031029""",Mudalapalya (Bangalore North)," ""12.972839"""," ""77.520294"""," ""G""","""572"""
" ""29572031030""",Kottegepalaya (Bangalore North)," ""12.984782"""," ""77.51313"""," ""G""","""572"""
" ""29572031031N""",Hanumanthanagara (Bangalore North)," ""12.982001"""," ""77.50466"""," ""G""","""572"""
" ""29572031032N""",Vigneshwaranagara (Bangalore North)," ""12.995372"""," ""77.49886"""," ""G""","""572"""
" ""29572031101""",Tippenahalli (Bangalore North)," ""13.036717"""," ""77.48677"""," ""G""","""572"""
" ""29572031102""",Maranna Layout (Bangalore North)," ""13.035748"""," ""77.48856"""," ""G""","""572"""
" ""29572031103""",Doddabidarakallu (Bangalore North)," ""13.035967"""," ""77.49353"""," ""G""","""572"""
" ""29572031104""",Rajivagandinagar (Bangalore North)," ""13.04078"""," ""77.49601"""," ""G""","""572"""
" ""29572031105""",Suvarnanagar (Bangalore North)," ""13.034315"""," ""77.49545"""," ""G""","""572"""
" ""29572031106""",Indiranagar (Bangalore North)," ""13.027821"""," ""77.497955"""," ""G""","""572"""
" ""29572031107""",Channanayakanapalya (Bangalore North)," ""13.044097"""," ""77.48477"""," ""G""","""572"""
" ""29572031108""",Bhavaninagar (Bangalore North)," ""13.041731"""," ""77.482315"""," ""G""","""572"""
" ""29572031109""",Mysuru Lamps Layout 1 (Bangalore North)," ""13.042811"""," ""77.48897"""," ""G""","""572"""
" ""29572031110""",Mysuru Lamps Layout 2 (Bangalore North)," ""13.040867"""," ""77.48782"""," ""G""","""572"""
" ""29572031111""",Muniswamappa Badavane (Bangalore North)," ""13.045803"""," ""77.48915"""," ""G""","""572"""
" ""29572031112""",Nelagadaranahalli 1 (Bangalore North)," ""13.030211"""," ""77.504745"""," ""G""","""572"""
" ""29572031113""",Nelagadaranahalli 2 (Bangalore North)," ""13.0302515"""," ""77.50471"""," ""G""","""572"""
" ""29572031114""",Rukmini Nagar 2 (Bangalore North)," ""13.043499"""," ""77.50163"""," ""G""","""572"""
" ""29572031115""",Rukminagar (Bangalore North)," ""13.040859"""," ""77.50236"""," ""G""","""572"""
" ""29572031116""",Nagasandra (Bangalore North)," ""13.03987"""," ""77.49902"""," ""G""","""572"""
" ""29572031117""",Nagasandra 2 (Bangalore North)," ""13.04416"""," ""77.5026"""," ""G""","""572"""
" ""29572031118""",Vinayakanagar (Bangalore North)," ""13.045702"""," ""77.49664"""," ""G""","""572"""
" ""29572031119""",Vidyanagar (Bangalore North)," ""13.043395"""," ""77.50544"""," ""G""","""572"""
" ""29572031120""",Manjunathanagar 1 (Bangalore North)," ""13.054157"""," ""77.49378"""," ""G""","""572"""
" ""29572031121""",Manjunathanagar 2 (Bangalore North)," ""13.054256"""," ""77.49372"""," ""G""","""572"""
" ""29572031122""",Mahalakshminagar (Bangalore North)," ""13.054668"""," ""77.49501"""," ""G""","""572"""
" ""29572031123""",Chikkabidarakallu 1 (Bangalore North)," ""13.050181"""," ""77.486725"""," ""G""","""572"""
" ""29572031124""",Chikkabidarakallu 2 (Bangalore North)," ""13.050386"""," ""77.48683"""," ""G""","""572"""
" ""29572031125""",Chikkabidarakallu 3 (Bangalore North)," ""13.046763"""," ""77.488525"""," ""G""","""572"""
" ""29572031126""",Gangondanahalli (Bangalore North)," ""13.021709"""," ""77.4669"""," ""G""","""572"""
" ""29572031127""",Gangondanahalli Colony (Bangalore North)," ""13.024511"""," ""77.471375"""," ""G""","""572"""
" ""29572031128""",K G Srikantapur (Bangalore North)," ""13.025907"""," ""77.47343"""," ""G""","""572"""
" ""29572031129N""",Nelagadaranahalli 3 (Bangalore North)," ""13.032071"""," ""77.50582"""," ""G""","""572"""
" ""29572031201""",Bettahalasuru-1 (Bangalore North)," ""13.162849"""," ""77.609116"""," ""G""","""572"""
" ""29572031202""",Bettahalasuru-2 (Bangalore North)," ""13.160062"""," ""77.61083"""," ""G""","""572"""
" ""29572031203""",Tharahunise-1 (Bangalore North)," ""13.179283"""," ""77.58756"""," ""G""","""572"""
" ""29572031204""",Tharhunise-2 (Bangalore North)," ""13.178924"""," ""77.587906"""," ""G""","""572"""
" ""29572031205""",Tharhunise Agrahar (Bangalore North)," ""13.182384"""," ""77.579956"""," ""G""","""572"""
" ""29572031206""",Thimmasandra (Bangalore North)," ""13.170613"""," ""77.58017"""," ""G""","""572"""
" ""29572031207""",Kuduregere (Bangalore North)," ""13.185971"""," ""77.610664"""," ""G""","""572"""
" ""29572031208""",Gadenahalli (Bangalore North)," ""13.190945"""," ""77.61911"""," ""G""","""572"""
" ""29572031209""",Nelakunte (Bangalore North)," ""13.154701"""," ""77.608246"""," ""G""","""572"""
" ""29572031210""",Narayanapura (Bangalore North)," ""13.162112"""," ""77.60106"""," ""G""","""572"""
" ""29572031211""",Sonnappanahalli-1 (Bangalore North)," ""13.155463"""," ""77.61863"""," ""G""","""572"""
" ""29572031212""",Sonnappanahalli-2 (Bangalore North)," ""13.155406"""," ""77.618576"""," ""G""","""572"""
" ""29572031213""",Sonnappanahalli-3 (Bangalore North)," ""13.156755"""," ""77.618095"""," ""G""","""572"""
" ""29572031214""",Hunasamaranahalli-1 (Bangalore North)," ""13.143717"""," ""77.61806"""," ""G""","""572"""
" ""29572031215""",Hunasamaranahalli-2 (Bangalore North)," ""13.144045"""," ""77.61798"""," ""G""","""572"""
" ""29572031216""",Hunasamaranahalli-3 (Bangalore North)," ""13.145756"""," ""77.61349"""," ""G""","""572"""
" ""29572031217""",Hosahalli-1 (Bangalore North)," ""13.141295"""," ""77.642845"""," ""G""","""572"""
" ""29572031218""",Hosahalli-2 (Bangalore North)," ""13.141486"""," ""77.64234"""," ""G""","""572"""
" ""29572031219""",Suggatta (Bangalore North)," ""13.144553"""," ""77.60418"""," ""G""","""572"""
" ""29572031220""",Sathanuru-1 (Bangalore North)," ""13.126919"""," ""77.646255"""," ""G""","""572"""
